[2021-07-28 18:20:47] - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersConfiguration$HikariPoolDataSourceMetadataProviderConfiguration'
[2021-07-28 18:20:47] - Creating shared instance of singleton bean 'entityManagerFactoryBuilder'
[2021-07-28 18:20:47] - Creating shared instance of singleton bean 'jpaVendorAdapter'
[2021-07-28 18:20:47] - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
[2021-07-28 18:20:47] - Autowiring by type from bean name 'entityManagerFactoryBuilder' via factory method to bean named 'jpaVendorAdapter'
[2021-07-28 18:20:47] - Autowiring by type from bean name 'entityManagerFactory' via factory method to bean named 'entityManagerFactoryBuilder'
[2021-07-28 18:20:47] - Building JPA container EntityManagerFactory for persistence unit 'default'
[2021-07-28 18:20:48] - PersistenceUnitInfo [
	name: default
	persistence provider classname: null
	classloader: TomcatEmbeddedWebappClassLoader
  context: ROOT
  delegate: true
----------> Parent Classloader:
jdk.internal.loader.ClassLoaders$AppClassLoader@251a69d7

	excludeUnlistedClasses: true
	JTA datasource: null
	Non JTA datasource: HikariDataSource (null)
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/home/anuththara/Documents/hSenid/Practice/springboot/spring-uni-jpa/UserJPA-Springboot/target/classes/
	Shared Cache Mode: UNSPECIFIED
	Validation Mode: AUTO
	Jar files URLs []
	Managed classes names [
		com.anu.springunijpa.entity.Course
		com.anu.springunijpa.entity.User
		com.anu.springunijpa.entity.UserCourse
		com.anu.springunijpa.entity.UserCourseKey]
	Mapping files names []
	Properties []
[2021-07-28 18:20:48] - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[2021-07-28 18:20:48] - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[2021-07-28 18:20:48] - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[2021-07-28 18:20:48] - HHH000412: Hibernate ORM core version 5.4.32.Final
[2021-07-28 18:20:48] - Adding type registration [C -> org.hibernate.type.CharArrayType@76a7fcbd
[2021-07-28 18:20:48] - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@480cbe2e
[2021-07-28 18:20:48] - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@480cbe2e
[2021-07-28 18:20:48] - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@480cbe2e
[2021-07-28 18:20:48] - Adding type registration text -> org.hibernate.type.TextType@73608eb0
[2021-07-28 18:20:48] - Adding type registration ntext -> org.hibernate.type.NTextType@2ee39e73
[2021-07-28 18:20:48] - Adding type registration blob -> org.hibernate.type.BlobType@7fd4e815
[2021-07-28 18:20:48] - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@7fd4e815
[2021-07-28 18:20:48] - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@14b31e37
[2021-07-28 18:20:48] - Adding type registration clob -> org.hibernate.type.ClobType@5fffb692
[2021-07-28 18:20:48] - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@5fffb692
[2021-07-28 18:20:48] - Adding type registration nclob -> org.hibernate.type.NClobType@4962b41e
[2021-07-28 18:20:48] - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@4962b41e
[2021-07-28 18:20:48] - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@7c11d32
[2021-07-28 18:20:48] - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@707865bd
[2021-07-28 18:20:48] - Adding type registration serializable -> org.hibernate.type.SerializableType@632b305d
[2021-07-28 18:20:48] - Adding type registration object -> org.hibernate.type.ObjectType@5efe47fd
[2021-07-28 18:20:48] - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@5efe47fd
[2021-07-28 18:20:48] - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@14c99bf6
[2021-07-28 18:20:48] - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@266e9dda
[2021-07-28 18:20:48] - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@38883a31
[2021-07-28 18:20:48] - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@27a6fef2
[2021-07-28 18:20:48] - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@7fe8c7db
[2021-07-28 18:20:48] - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@2dba05b1
