[2021-07-28 17:51:54] - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersConfiguration$HikariPoolDataSourceMetadataProviderConfiguration'
[2021-07-28 17:51:54] - Creating shared instance of singleton bean 'entityManagerFactoryBuilder'
[2021-07-28 17:51:54] - Creating shared instance of singleton bean 'jpaVendorAdapter'
[2021-07-28 17:51:54] - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
[2021-07-28 17:51:54] - Autowiring by type from bean name 'entityManagerFactoryBuilder' via factory method to bean named 'jpaVendorAdapter'
[2021-07-28 17:51:54] - Autowiring by type from bean name 'entityManagerFactory' via factory method to bean named 'entityManagerFactoryBuilder'
[2021-07-28 17:51:54] - Building JPA container EntityManagerFactory for persistence unit 'default'
[2021-07-28 17:51:54] - PersistenceUnitInfo [
	name: default
	persistence provider classname: null
	classloader: TomcatEmbeddedWebappClassLoader
  context: ROOT
  delegate: true
----------> Parent Classloader:
jdk.internal.loader.ClassLoaders$AppClassLoader@251a69d7

	excludeUnlistedClasses: true
	JTA datasource: null
	Non JTA datasource: HikariDataSource (null)
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/home/anuththara/Documents/hSenid/Practice/springboot/spring-uni-jpa/UserJPA-Springboot/target/classes/
	Shared Cache Mode: UNSPECIFIED
	Validation Mode: AUTO
	Jar files URLs []
	Managed classes names [
		com.anu.springunijpa.entity.Course
		com.anu.springunijpa.entity.User
		com.anu.springunijpa.entity.UserCourse
		com.anu.springunijpa.entity.UserCourseKey]
	Mapping files names []
	Properties []
[2021-07-28 17:51:54] - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[2021-07-28 17:51:54] - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[2021-07-28 17:51:54] - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[2021-07-28 17:51:54] - HHH000412: Hibernate ORM core version 5.4.32.Final
[2021-07-28 17:51:54] - Adding type registration currency -> org.hibernate.type.CurrencyType@79957f11
[2021-07-28 17:51:54] - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@79957f11
[2021-07-28 17:51:54] - Adding type registration timezone -> org.hibernate.type.TimeZoneType@7cf63b9a
[2021-07-28 17:51:54] - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@7cf63b9a
[2021-07-28 17:51:54] - Adding type registration class -> org.hibernate.type.ClassType@50b734c4
[2021-07-28 17:51:54] - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@50b734c4
[2021-07-28 17:51:54] - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@1c297897
[2021-07-28 17:51:54] - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@1c297897
[2021-07-28 17:51:54] - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@35cec305
[2021-07-28 17:51:54] - Adding type registration binary -> org.hibernate.type.BinaryType@433ea2ac
[2021-07-28 17:51:54] - Adding type registration byte[] -> org.hibernate.type.BinaryType@433ea2ac
[2021-07-28 17:51:54] - Adding type registration [B -> org.hibernate.type.BinaryType@433ea2ac
[2021-07-28 17:51:54] - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@6c3f1658
[2021-07-28 17:51:54] - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@6c3f1658
[2021-07-28 17:51:54] - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@6c3f1658
[2021-07-28 17:51:54] - Adding type registration row_version -> org.hibernate.type.RowVersionType@2ee39e73
[2021-07-28 17:51:54] - Adding type registration image -> org.hibernate.type.ImageType@1625789b
[2021-07-28 17:51:54] - Adding type registration characters -> org.hibernate.type.CharArrayType@5f6b53ed
[2021-07-28 17:51:54] - Adding type registration char[] -> org.hibernate.type.CharArrayType@5f6b53ed
[2021-07-28 17:51:54] - Adding type registration [C -> org.hibernate.type.CharArrayType@5f6b53ed
[2021-07-28 17:51:54] - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@62d40e31
[2021-07-28 17:51:54] - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@62d40e31
[2021-07-28 17:51:54] - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@62d40e31
[2021-07-28 17:51:54] - Adding type registration text -> org.hibernate.type.TextType@79d7035
[2021-07-28 17:51:54] - Adding type registration ntext -> org.hibernate.type.NTextType@243bf087
[2021-07-28 17:51:54] - Adding type registration blob -> org.hibernate.type.BlobType@6282b9f5
[2021-07-28 17:51:54] - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@6282b9f5
[2021-07-28 17:51:54] - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@58278366
[2021-07-28 17:51:54] - Adding type registration clob -> org.hibernate.type.ClobType@42297bdf
[2021-07-28 17:51:54] - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@42297bdf
[2021-07-28 17:51:54] - Adding type registration nclob -> org.hibernate.type.NClobType@1f15e689
[2021-07-28 17:51:54] - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@1f15e689
[2021-07-28 17:51:54] - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@11b5f4e2
[2021-07-28 17:51:54] - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@66d25ba9
[2021-07-28 17:51:54] - Adding type registration serializable -> org.hibernate.type.SerializableType@541afb85
[2021-07-28 17:51:54] - Adding type registration object -> org.hibernate.type.ObjectType@4844930a
[2021-07-28 17:51:54] - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@4844930a
[2021-07-28 17:51:54] - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@6221b13b
[2021-07-28 17:51:54] - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@62c3f556
[2021-07-28 17:51:54] - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@2cfe272f
[2021-07-28 17:51:54] - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@2f95653f
[2021-07-28 17:51:54] - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@4052b19f
[2021-07-28 17:51:54] - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@3dc68586
